txid,publisher_address,publisher_host,node_address,node_host,miner_address,miner_host,blocktime,confirm_height
08f1f30f775e47a550e60a4efc9a6df0b8c97200e2c858c2093b12b7e2f4ba66,1CL4LiiNpuWSxPGYkh8WN8g7EnEjU4EK3kDWCA,m3,1CL4LiiNpuWSxPGYkh8WN8g7EnEjU4EK3kDWCA,m3,1CL4LiiNpuWSxPGYkh8WN8g7EnEjU4EK3kDWCA,m3,946685061,52
3a18b516d47cc7cd311d69f1967782d60cfdbb2f906db74e37eaf47f80cdbc9c,1XZvMfDDwwKtNGuGmjcDCiMPgHW9iyKB5AV7kN,c5,1XZvMfDDwwKtNGuGmjcDCiMPgHW9iyKB5AV7kN,c5,1CL4LiiNpuWSxPGYkh8WN8g7EnEjU4EK3kDWCA,m3,946685061,52
d55299ac53e6ce6cb92489a63c9d39c4bef4a5ca7357d1a5038c92b8e08a3120,1b1ZDAStzMbTZrRLLYn6FkR3gJu28HRKRSfWAa,c3,1b1ZDAStzMbTZrRLLYn6FkR3gJu28HRKRSfWAa,c3,1B6r6YPpfhSzpSvUo39JkyfYERxVrLyDC1ai7u,m2,946685061,52
bd294d979d6245b981946e2acfff84fe9ce17dcf3597440857ba5eb8a484cff0,1SQMyZsYBPsB6Z3JdtVvK5Z4nzaQ7kisunM2wk,c1,1SQMyZsYBPsB6Z3JdtVvK5Z4nzaQ7kisunM2wk,c1,12zTjgCumTMomJBYYnuKAixmrhW7dXX12NKDwg,m1,946685061,52
539aefbd0f3630c11dc8d377d6aaf89d5179b8e768dd750a62526a1f209624ef,1CyRAtgWZSyPLhC773ckjxce1q6dYoQKSyNrqt,c4,1CyRAtgWZSyPLhC773ckjxce1q6dYoQKSyNrqt,c4,1B6r6YPpfhSzpSvUo39JkyfYERxVrLyDC1ai7u,m2,946685061,52
aae3fffba45ceff46a41ef99013bd1893d40f5a0516de59ff96a75d2d4d66002,12zTjgCumTMomJBYYnuKAixmrhW7dXX12NKDwg,m1,12zTjgCumTMomJBYYnuKAixmrhW7dXX12NKDwg,m1,12zTjgCumTMomJBYYnuKAixmrhW7dXX12NKDwg,m1,946685061,52
2c5636501beb6f256d8c4a373038c400f3a811c6a8adcc1f01b251b284ff1132,1B6r6YPpfhSzpSvUo39JkyfYERxVrLyDC1ai7u,m2,1B6r6YPpfhSzpSvUo39JkyfYERxVrLyDC1ai7u,m2,1B6r6YPpfhSzpSvUo39JkyfYERxVrLyDC1ai7u,m2,946685061,52
cfcc102e4690c8c296746a86679e85e3b25ca8aed7f239dcac4803322cc81b9e,1A4CrFTvpKkWiGKyfcWKP3P5Ds6KMtYA11iE14,c2,1A4CrFTvpKkWiGKyfcWKP3P5Ds6KMtYA11iE14,c2,12zTjgCumTMomJBYYnuKAixmrhW7dXX12NKDwg,m1,946685061,52
