experiment_id,area,replication_id,target_block_time,dumpfunction,malus_enabled,epoch,validator_i,validator_j,log_ratio_observed,log_ratio_theoretical,O_i,O_j,B,note,validator_i_host,validator_j_host
run5-tbt-2s,regionale,1,2,none,true,18,16qEPM3f15FH1SsM8yqz9HJ5nwpP3ba7whwkH4,1DvpzaEbFEQsS6kv3UE1Mkc1XM2xPTJsinfjUr,,-0.78830241,0,0,12,not computable: a zero count in the epoch,m3,m2
run5-tbt-2s,regionale,1,2,none,true,18,16qEPM3f15FH1SsM8yqz9HJ5nwpP3ba7whwkH4,1akrbuSTPkRMU7ztM65jGiNHd5t7DPrqV7pB8G,,-1.70400553,0,12,12,not computable: a zero count in the epoch,m3,m1
run5-tbt-2s,regionale,1,2,none,true,18,1DvpzaEbFEQsS6kv3UE1Mkc1XM2xPTJsinfjUr,1akrbuSTPkRMU7ztM65jGiNHd5t7DPrqV7pB8G,,-0.91570312,0,12,12,not computable: a zero count in the epoch,m2,m1
run5-tbt-2s,regionale,1,2,none,true,19,16qEPM3f15FH1SsM8yqz9HJ5nwpP3ba7whwkH4,1DvpzaEbFEQsS6kv3UE1Mkc1XM2xPTJsinfjUr,,-1.03192548,0,0,12,not computable: a zero count in the epoch,m3,m2
run5-tbt-2s,regionale,1,2,none,true,19,16qEPM3f15FH1SsM8yqz9HJ5nwpP3ba7whwkH4,1akrbuSTPkRMU7ztM65jGiNHd5t7DPrqV7pB8G,,-1.89569592,0,12,12,not computable: a zero count in the epoch,m3,m1
run5-tbt-2s,regionale,1,2,none,true,19,1DvpzaEbFEQsS6kv3UE1Mkc1XM2xPTJsinfjUr,1akrbuSTPkRMU7ztM65jGiNHd5t7DPrqV7pB8G,,-0.86377043,0,12,12,not computable: a zero count in the epoch,m2,m1
run5-tbt-2s,regionale,1,2,none,true,20,16qEPM3f15FH1SsM8yqz9HJ5nwpP3ba7whwkH4,1DvpzaEbFEQsS6kv3UE1Mkc1XM2xPTJsinfjUr,,-0.70723633,0,10,12,not computable: a zero count in the epoch,m3,m2
run5-tbt-2s,regionale,1,2,none,true,20,16qEPM3f15FH1SsM8yqz9HJ5nwpP3ba7whwkH4,1akrbuSTPkRMU7ztM65jGiNHd5t7DPrqV7pB8G,,-1.79759289,0,2,12,not computable: a zero count in the epoch,m3,m1
run5-tbt-2s,regionale,1,2,none,true,20,1DvpzaEbFEQsS6kv3UE1Mkc1XM2xPTJsinfjUr,1akrbuSTPkRMU7ztM65jGiNHd5t7DPrqV7pB8G,1.60943791,-1.09035657,10,2,12,,m2,m1
run5-tbt-2s,regionale,1,2,none,true,21,16qEPM3f15FH1SsM8yqz9HJ5nwpP3ba7whwkH4,1DvpzaEbFEQsS6kv3UE1Mkc1XM2xPTJsinfjUr,,-0.64658165,0,0,12,not computable: a zero count in the epoch,m3,m2
run5-tbt-2s,regionale,1,2,none,true,21,16qEPM3f15FH1SsM8yqz9HJ5nwpP3ba7whwkH4,1akrbuSTPkRMU7ztM65jGiNHd5t7DPrqV7pB8G,,-1.56846046,0,12,12,not computable: a zero count in the epoch,m3,m1
