experiment_id,area,replication_id,target_block_time,dumpfunction,malus_enabled,epoch,epoch_buried,validator_host,validator_address,w_raw_start,w_raw_end,w_eff_start,w_eff_end,psi,p_theoretical_blockweighted,n_blocks,O_i,E_i,p_hat,wilson95_low,wilson95_high,p_theoretical_inside_wilson95,abs_error_p,share_changed_within_epoch
run5-tbt-2s,regionale,1,2,none,true,17,1,m3,16qEPM3f15FH1SsM8yqz9HJ5nwpP3ba7whwkH4,6539,6539,6539.0,6539.0,1.0,0.120704,3,0,0.362112,0.0,0.0,0.56149703,1,0.120704,0
run5-tbt-2s,regionale,1,2,none,true,17,1,m2,1DvpzaEbFEQsS6kv3UE1Mkc1XM2xPTJsinfjUr,12827,12827,12827.0,12827.0,1.0,0.236774,3,0,0.710322,0.0,0.0,0.56149703,1,0.236774,0
run5-tbt-2s,regionale,1,2,none,true,17,1,m1,1akrbuSTPkRMU7ztM65jGiNHd5t7DPrqV7pB8G,34808,34808,34808.0,34808.0,1.0,0.642522,3,3,1.927566,1.0,0.43850297,1.0,1,0.357478,0
run5-tbt-2s,regionale,1,2,none,true,18,1,m3,16qEPM3f15FH1SsM8yqz9HJ5nwpP3ba7whwkH4,6539,4122,6539.0,4122.0,1.0,0.11500125,12,0,1.380015,0.0,0.0,0.24249401,1,0.11500125,1
run5-tbt-2s,regionale,1,2,none,true,18,1,m2,1DvpzaEbFEQsS6kv3UE1Mkc1XM2xPTJsinfjUr,12827,12999,12827.0,12999.0,1.0,0.25296275,12,0,3.035553,0.0,0.0,0.24249401,0,0.25296275,1
run5-tbt-2s,regionale,1,2,none,true,18,1,m1,1akrbuSTPkRMU7ztM65jGiNHd5t7DPrqV7pB8G,34808,27749,34808.0,27749.0,1.0,0.632036,12,12,7.584432,1.0,0.75750599,1.0,0,0.367964,1
run5-tbt-2s,regionale,1,2,none,true,19,1,m3,16qEPM3f15FH1SsM8yqz9HJ5nwpP3ba7whwkH4,4122,6539,4122.0,6539.0,1.0,0.09556917,12,0,1.14683,0.0,0.0,0.24249401,1,0.09556917,1
run5-tbt-2s,regionale,1,2,none,true,19,1,m2,1DvpzaEbFEQsS6kv3UE1Mkc1XM2xPTJsinfjUr,12999,15454,12999.0,15454.0,1.0,0.26821067,12,0,3.218528,0.0,0.0,0.24249401,0,0.26821067,1
run5-tbt-2s,regionale,1,2,none,true,19,1,m1,1akrbuSTPkRMU7ztM65jGiNHd5t7DPrqV7pB8G,27749,42907,27749.0,42907.0,1.0,0.63622017,12,12,7.634642,1.0,0.75750599,1.0,0,0.36377983,1
run5-tbt-2s,regionale,1,2,none,true,20,1,m3,16qEPM3f15FH1SsM8yqz9HJ5nwpP3ba7whwkH4,6539,8243,6539.0,8243.0,1.0,0.11033275,12,0,1.323993,0.0,0.0,0.24249401,1,0.11033275,1
run5-tbt-2s,regionale,1,2,none,true,20,1,m2,1DvpzaEbFEQsS6kv3UE1Mkc1XM2xPTJsinfjUr,15454,12999,15454.0,12999.0,1.0,0.22379658,12,10,2.685559,0.83333333,0.55196914,0.95303486,0,0.60953675,1
run5-tbt-2s,regionale,1,2,none,true,20,1,m1,1akrbuSTPkRMU7ztM65jGiNHd5t7DPrqV7pB8G,42907,42907,42907.0,42907.0,1.0,0.665871,12,2,7.990452,0.16666667,0.04696514,0.44803086,0,0.49920433,1
run5-tbt-2s,regionale,1,2,none,true,21,1,m3,16qEPM3f15FH1SsM8yqz9HJ5nwpP3ba7whwkH4,8243,6539,8243.0,6539.0,1.0,0.12973133,12,0,1.556776,0.0,0.0,0.24249401,1,0.12973133,1
run5-tbt-2s,regionale,1,2,none,true,21,1,m2,1DvpzaEbFEQsS6kv3UE1Mkc1XM2xPTJsinfjUr,12999,15454,12999.0,15454.0,1.0,0.24765675,12,0,2.971881,0.0,0.0,0.24249401,0,0.24765675,1
