experiment_id,area,replication_id,target_block_time,dumpfunction,malus_enabled,epoch,validator_host,validator_address,n_rounds_theoretical_argmin,n_rounds_theoretical_argmin_lost,MissedTurnRate,MissedTurnRate_note,n_rounds_won_not_argmin,blocks_won
run5-tbt-2s,regionale,1,2,none,true,41,m2,1DvpzaEbFEQsS6kv3UE1Mkc1XM2xPTJsinfjUr,2,2,1.0,,0,0
run5-tbt-2s,regionale,1,2,none,true,41,m1,1akrbuSTPkRMU7ztM65jGiNHd5t7DPrqV7pB8G,9,0,0.0,,3,12
run5-tbt-2s,regionale,1,2,none,true,42,m3,16qEPM3f15FH1SsM8yqz9HJ5nwpP3ba7whwkH4,2,1,0.5,,2,3
run5-tbt-2s,regionale,1,2,none,true,42,m2,1DvpzaEbFEQsS6kv3UE1Mkc1XM2xPTJsinfjUr,3,2,0.66666667,,5,6
run5-tbt-2s,regionale,1,2,none,true,42,m1,1akrbuSTPkRMU7ztM65jGiNHd5t7DPrqV7pB8G,7,5,0.71428571,,1,3
run5-tbt-2s,regionale,1,2,none,true,43,m3,16qEPM3f15FH1SsM8yqz9HJ5nwpP3ba7whwkH4,0,0,,not computable: never the theoretical argmin in this epoch,0,0
run5-tbt-2s,regionale,1,2,none,true,43,m2,1DvpzaEbFEQsS6kv3UE1Mkc1XM2xPTJsinfjUr,6,2,0.33333333,,2,6
run5-tbt-2s,regionale,1,2,none,true,43,m1,1akrbuSTPkRMU7ztM65jGiNHd5t7DPrqV7pB8G,6,2,0.33333333,,2,6
run5-tbt-2s,regionale,1,2,none,true,44,m3,16qEPM3f15FH1SsM8yqz9HJ5nwpP3ba7whwkH4,3,0,0.0,,3,6
run5-tbt-2s,regionale,1,2,none,true,44,m2,1DvpzaEbFEQsS6kv3UE1Mkc1XM2xPTJsinfjUr,1,1,1.0,,0,0
run5-tbt-2s,regionale,1,2,none,true,44,m1,1akrbuSTPkRMU7ztM65jGiNHd5t7DPrqV7pB8G,8,3,0.375,,1,6
run5-tbt-2s,regionale,1,2,none,true,45,m3,16qEPM3f15FH1SsM8yqz9HJ5nwpP3ba7whwkH4,1,1,1.0,,0,0
run5-tbt-2s,regionale,1,2,none,true,45,m2,1DvpzaEbFEQsS6kv3UE1Mkc1XM2xPTJsinfjUr,2,2,1.0,,0,0
run5-tbt-2s,regionale,1,2,none,true,45,m1,1akrbuSTPkRMU7ztM65jGiNHd5t7DPrqV7pB8G,9,0,0.0,,3,12
run5-tbt-2s,regionale,1,2,none,true,46,m3,16qEPM3f15FH1SsM8yqz9HJ5nwpP3ba7whwkH4,0,0,,not computable: never the theoretical argmin in this epoch,0,0
run5-tbt-2s,regionale,1,2,none,true,46,m2,1DvpzaEbFEQsS6kv3UE1Mkc1XM2xPTJsinfjUr,4,1,0.25,,0,3
run5-tbt-2s,regionale,1,2,none,true,46,m1,1akrbuSTPkRMU7ztM65jGiNHd5t7DPrqV7pB8G,8,0,0.0,,1,9
run5-tbt-2s,regionale,1,2,none,true,47,m3,16qEPM3f15FH1SsM8yqz9HJ5nwpP3ba7whwkH4,1,1,1.0,,0,0
run5-tbt-2s,regionale,1,2,none,true,47,m2,1DvpzaEbFEQsS6kv3UE1Mkc1XM2xPTJsinfjUr,5,3,0.6,,0,2
run5-tbt-2s,regionale,1,2,none,true,47,m1,1akrbuSTPkRMU7ztM65jGiNHd5t7DPrqV7pB8G,6,0,0.0,,4,10
run5-tbt-2s,regionale,1,2,none,true,48,m3,16qEPM3f15FH1SsM8yqz9HJ5nwpP3ba7whwkH4,0,0,,not computable: never the theoretical argmin in this epoch,0,0
run5-tbt-2s,regionale,1,2,none,true,48,m2,1DvpzaEbFEQsS6kv3UE1Mkc1XM2xPTJsinfjUr,3,0,0.0,,2,5
run5-tbt-2s,regionale,1,2,none,true,48,m1,1akrbuSTPkRMU7ztM65jGiNHd5t7DPrqV7pB8G,9,2,0.22222222,,0,7
run5-tbt-2s,regionale,1,2,none,true,49,m3,16qEPM3f15FH1SsM8yqz9HJ5nwpP3ba7whwkH4,1,1,1.0,,0,0
run5-tbt-2s,regionale,1,2,none,true,49,m2,1DvpzaEbFEQsS6kv3UE1Mkc1XM2xPTJsinfjUr,4,2,0.5,,2,4
run5-tbt-2s,regionale,1,2,none,true,49,m1,1akrbuSTPkRMU7ztM65jGiNHd5t7DPrqV7pB8G,7,2,0.28571429,,3,8
run5-tbt-2s,regionale,1,2,none,true,50,m3,16qEPM3f15FH1SsM8yqz9HJ5nwpP3ba7whwkH4,1,1,1.0,,0,0
run5-tbt-2s,regionale,1,2,none,true,50,m2,1DvpzaEbFEQsS6kv3UE1Mkc1XM2xPTJsinfjUr,3,3,1.0,,3,3
run5-tbt-2s,regionale,1,2,none,true,50,m1,1akrbuSTPkRMU7ztM65jGiNHd5t7DPrqV7pB8G,8,2,0.25,,3,9
run5-tbt-2s,regionale,1,2,none,true,51,m3,16qEPM3f15FH1SsM8yqz9HJ5nwpP3ba7whwkH4,1,1,1.0,,0,0
run5-tbt-2s,regionale,1,2,none,true,51,m2,1DvpzaEbFEQsS6kv3UE1Mkc1XM2xPTJsinfjUr,2,0,0.0,,3,5
run5-tbt-2s,regionale,1,2,none,true,51,m1,1akrbuSTPkRMU7ztM65jGiNHd5t7DPrqV7pB8G,9,3,0.33333333,,1,7
run5-tbt-2s,regionale,1,2,none,true,52,m3,16qEPM3f15FH1SsM8yqz9HJ5nwpP3ba7whwkH4,2,2,1.0,,0,0
run5-tbt-2s,regionale,1,2,none,true,52,m2,1DvpzaEbFEQsS6kv3UE1Mkc1XM2xPTJsinfjUr,3,0,0.0,,1,4
run5-tbt-2s,regionale,1,2,none,true,52,m1,1akrbuSTPkRMU7ztM65jGiNHd5t7DPrqV7pB8G,7,0,0.0,,1,8
run5-tbt-2s,regionale,1,2,none,true,53,m3,16qEPM3f15FH1SsM8yqz9HJ5nwpP3ba7whwkH4,1,1,1.0,,0,0
run5-tbt-2s,regionale,1,2,none,true,53,m2,1DvpzaEbFEQsS6kv3UE1Mkc1XM2xPTJsinfjUr,2,1,0.5,,1,2
run5-tbt-2s,regionale,1,2,none,true,53,m1,1akrbuSTPkRMU7ztM65jGiNHd5t7DPrqV7pB8G,9,1,0.11111111,,2,10
run5-tbt-2s,regionale,1,2,none,true,54,m3,16qEPM3f15FH1SsM8yqz9HJ5nwpP3ba7whwkH4,0,0,,not computable: never the theoretical argmin in this epoch,0,0
run5-tbt-2s,regionale,1,2,none,true,54,m2,1DvpzaEbFEQsS6kv3UE1Mkc1XM2xPTJsinfjUr,4,4,1.0,,0,0
run5-tbt-2s,regionale,1,2,none,true,54,m1,1akrbuSTPkRMU7ztM65jGiNHd5t7DPrqV7pB8G,8,0,0.0,,4,12
run5-tbt-2s,regionale,1,2,none,true,55,m3,16qEPM3f15FH1SsM8yqz9HJ5nwpP3ba7whwkH4,0,0,,not computable: never the theoretical argmin in this epoch,0,0
run5-tbt-2s,regionale,1,2,none,true,55,m2,1DvpzaEbFEQsS6kv3UE1Mkc1XM2xPTJsinfjUr,2,1,0.5,,0,1
run5-tbt-2s,regionale,1,2,none,true,55,m1,1akrbuSTPkRMU7ztM65jGiNHd5t7DPrqV7pB8G,9,0,0.0,,1,10
run5-tbt-2s,regionale,1,2,none,true,all,m3,16qEPM3f15FH1SsM8yqz9HJ5nwpP3ba7whwkH4,45,33,0.73333333,,11,23
run5-tbt-2s,regionale,1,2,none,true,all,m2,1DvpzaEbFEQsS6kv3UE1Mkc1XM2xPTJsinfjUr,109,57,0.52293578,,35,87
run5-tbt-2s,regionale,1,2,none,true,all,m1,1akrbuSTPkRMU7ztM65jGiNHd5t7DPrqV7pB8G,304,35,0.11513158,,79,348
